registerCode,name
SL4405,大成创新资本-招商银行-景利77号专项资产管理计划
SL4447,平安汇通普华288号专项资产管理计划
SL4454,招商财富-金策云集股权投资专项资产管理计划
SL4339,前海金鹰粤通157号专项资产管理计划
SL4428,中海恒信-浦发村镇银行1号单一客户专项资产管理计划
SL4263,前海金鹰粤通119号专项资产管理计划
SL4208,易方达资产广融14号资产管理计划
SL4416,中欧盛世交通投资2号单一客户专项资产管理计划
SL4470,长城嘉信敦化一号专项资产管理计划
SL4455,招商财富运城农商专项资产管理计划
SL4429,中海恒信-浦发重庆1号单一客户专项资产管理计划
SL4407,大成创新资本-招商银行-景利76号专项资产管理计划
SL4441,西部利得-东方睿德4号资产管理计划
SL4419,德邦基金-国盛资管债券增强1号资产管理计划
SL4415,长城中融1号特定资产管理计划
SL4233,中欧盛世鹏扬泓泽1号单一客户资产管理计划
SL4321,银华量化绝对收益8号资产管理计划
SL4182,红塔资产风帆1号专项资产管理计划
SL4188,浦银安盛资管-浦发银行厦门分行2号专项资产管理计划
SL4163,金鹰钜鑫穗通定增120号资产管理计划
SL4158,首誉光控-永盈4号专项资产管理计划
SL4160,首誉光控-永盈6号专项资产管理计划
SL4156,天弘金科-弘安定增1号资产管理计划
SL4157,首誉光控-永盈3号专项资产管理计划
SL4162,北信瑞丰-定增稳利锦绣6号资产管理计划
SL4159,首誉光控-永盈5号专项资产管理计划
SL3838,首誉光控-鲁信海航8号专项资产管理计划
SL3954,富兰克林国海-雪霁-债券分级6期资产管理计划
SL3982,嘉实基金海外稳健投资1号资产管理计划
SL3830,银华资本-汇智25号专项资产管理计划
SL3785,大融城特定专项资产管理计划
SL4029,安信基金兴业国信量化阿尔法系列2期资产管理计划
SL4022,财通基金-定增宝安全垫11号资产管理计划
SL3970,招商财富-招商银行-民航招商股权投资基金专项资产管理计划
SL4005,财通基金-定增安全垫创利1号资产管理计划
SL3773,创金合信-鼎鑫江南化工1号结构化资产管理计划
SL4003,财通基金-包商定增9号资产管理计划
SL3914,招商财富-桂来高速项目应收款项债权转让专项资产管理计划
SC0734,平安汇通启航1号专项资产管理计划
SL3891,国泰基金永利保本1号资产管理计划
SL3837,首誉光控-鲁信海航5号专项资产管理计划
S88845,上银基金财富38号资产管理计划
SL3896,嘉实资本极光5号专项资产管理计划
SL3998,财通基金-富春定增禧享1号资产管理计划
SL3940,德邦资本春光通达专项资产管理计划
SL3958,博时基金-国君资本1号资产管理计划
SL3852,建信龙粤挂钩15号特定多个客户资产管理计划
SL4024,泰达宏利中新融创定向增发2号资产管理计划
SL4008,招商财富-顺赢1号专项资产管理计划
SL3965,华润元大基金乾信保本1号资产管理计划
SL3920,中邮创业基金-港股通资产管理计划
SL3941,银华量化绝对收益10号资产管理计划
SL3312,平安汇通金陆系列15号专项资产管理计划
SL3720,华富资管-恒通5号专项资产管理计划
SL4023,泰达宏利中新融创定向增发1号资产管理计划
SA0032,安信基金-五矿资本专户
SL3801,华润元大资产乾元50号专项资产管理计划
SL3779,国投瑞银灵瑞3号灵活配置资产管理计划
SL3707,中欧热点联动系列之迪士尼主题2号专项资产管理计划
SL4053,创金合信鑫选2号多策略资产管理计划
SL4031,安信基金共赢25号资产管理计划
SL3853,长安资产-诸暨农商银行东享8号专项资产管理计划
SL2811,华夏基金-浦发银行-三峡农商行-债券1号资产管理计划
SL3926,永赢资产—瓯海城中村产业基金专项资产管理计划
SL3893,国泰基金永利保本2号资产管理计划
SL3973,北信瑞丰-定增稳利锦绣5号资产管理计划
SL3989,天弘弘投2号资产管理计划
SL4018,泰达宏利航富泰盈定向增发1号
SL3889,北信瑞丰资产上胜资本7号专项资产管理计划
SL3722,嘉实资本安吉竹海1号专项资产管理计划
SL3748,上银瑞金-鸿利8号专项资产管理计划
SL3938,创金合信茂典5号分级资产管理计划
SL4019,安信基金长新资产管理计划
SL3883,中邮创业基金-建信资产管理计划
SL3835,首誉光控-鲁信海航4号专项资产管理计划
SL3915,东海瑞京-翔龙5号专项资产管理计划
SL3996,安信基金兴业国信量化阿尔法系列3期资产管理计划
SL3668,瑞元资本沪祥1号专项资产管理计划
SL0636,新华富时工大1号专项资产管理计划
SL3980,诺德安鑫1号资产管理计划
SL3872,易方达资产易成13号专项资产管理计划
SL3833,九泰基金-通利1号债券分级资产管理计划
SL3719,华富资管恒通4号专项资产管理计划
SL3932,南方基金-青银1号资产管理计划
SL4017,财通基金-东方晨星9号资产管理计划
SL4045,国泓资产-佳胜1号资产管理计划
SL3917,创金合信-招商银行-华力盛世1号资产管理计划
SL3910,鹏华资产-富善汇远定增1期资产管理计划
SL3880,千石资本-鑫宝461号资产管理计划
SL4002,财通基金-锦绣定增2号资产管理计划
SL4010,新沃熙华1号特定客户资产管理计划
SL3747,平安汇通平安金橙财富稳盈525号专项资产管理计划
SL3769,融通基金-平安银行融信46号资产管理计划
SL3897,招商财富-招商银行-民航招商1号专项资产管理计划
SL3974,西部利得-东方睿德5号资产管理计划
SL4012,安信基金兴业国信量化阿尔法系列1期资产管理计划
﻿SL4027,兴业财富-兴盛117号特定多客户资产管理计划
SL4025,家业常青831号-张华专项资产管理计划
SL3775,民生加银-华邦生命健康3号资产管理计划
SL3999,财通基金-锦绣定增1号资产管理计划
SL4044,工银瑞信-工银安盛人寿-保宏3号
SL4020,海富通安盛二十号资产管理计划
SL3584,博时资本-博津1号专项资产管理计划 
SL3519,长盛创富盛金6号专项资产管理计划
SL3345,银华资本-阳煤太行应收账款流动化1期专项资产管理计划
S93272,创金合信-平安信托资产管理计划
SL3365,兴业财富-兴金36号1期单一客户专项资产管理计划
SL3108,首誉光控-传媒1号股权投资专项资产管理计划
SL3120,中欧盛世茂典10号资产管理计划
SL3556,招商财富-远航平安11号专项资产管理计划
SL3022,嘉实资本稳健44号专项资产管理计划
SL3162,中欧盛世通港1号资产管理计划
SL3349,鹏华资产浦深2号专项资产管理计划
SL3262,招商财富-富盈4号专项资产管理计划
SL3325,中信建投基金真诚1号资产管理计划
SL3032,鑫沅资产鑫梅花195号专项资产管理计划
SL3280,鹏华基金鹏诚理财量化目标收益分级1号资产管理计划
SL3133,德邦创新资本-浦银1号专项资产管理计划
SL1024,国投瑞银资本坊银2号专项资产管理计划
SL3608,九泰基金-泰增战略18号资产管理计划
SL3527,财通基金-富春定增1150号资产管理计划
SL3549,前海开源浦发银行天府2号资产管理计划
SL3285,招商财富-富盈5号专项资产管理计划
SL3210,红塔红土保千里定增特定资产管理计划
SL3546,前海开源浦发银行天府1号资产管理计划
SL3074,景顺长城沪港深7号资产管理计划
SL3268,英大资本-盛世中天并购3号专项资产管理计划
SL3251,中信建投基金海航1号资产管理计划
SL2793,诺安资管景逸27号专项资产管理计划
SL3024,嘉实资本稳健45号专项资产管理计划
SL3048,招商财富-民生北京分行1号专项资产管理计划
SL3452,德邦基金-鑫利3号资产管理计划
SL3342,家业常青621号-仇伟华专项资产管理计划
SL3269,首誉光控-中信洪泽神舟1号专项资产管理计划
SL3598,创金合信睿选6号结构化资产管理计划
SL3303,招商财富-富盈6号专项资产管理计划
SL3559,中信建投基金千为2号资产管理计划
SL3450,德邦基金-鑫利1号资产管理计划
SL3458,中信建投基金-增速1号资产管理计划
SL3576,东吴鼎鑫6019号-世真5号分级资产管理计划
SL3378,招商财富汇赢13号第十一期专项资产管理计划
SL3479,北信瑞丰基金丰盈12号资产管理计划
SL2713,银河基金-润致1号资产管理计划
SL3528,大成创新资本-景丰18号专项资产管理计划
SA8576,泰达宏利-永诚保险-定向增发1号资产管理合同
SL3375,平安汇通平安金橙财富私行专享14号专项资产管理计划
SL3376,招商财富汇赢13号第十期专项资产管理计划
SL3581,国联安-盛世源量化中性阿尔法5号二期资产管理计划
SL3590,天弘天成-弘享定增1号资产管理计划
SL3230,鹏华资产鼎锋夏朵1号资产管理计划
SL3550,招商财富-远航平安10号专项资产管理计划
SL3554,易方达基金-易方达资产4号资产管理计划
SL3588,瑞元兴悦分级资产管理计划
SL3004,天弘创新-弘恒3号专项资产管理计划
SL3614,安信基金-招商银行-工匠定增1号资产管理计划
SL3574,瑞元资本主题投资2号资产管理计划
SL3524,大成创新资本-招商银行-景丰19号专项资产管理计划
SL3510,诺德基金光大银行健康1号资产管理计划
SL3530,财通基金-富春定增729号资产管理计划
SL3287,方正富邦天泰2号专项资产管理计划
SL3597,创金合信-平安2号特定客户资产管理计划
SL3194,中欧盛世谷盈3号单一客户专项资产管理计划
SL3263,西部利得-东方睿德1号资产管理计划
SL3432,华宝兴业定增精选八号资产管理计划
SL3562,东吴鼎利6025号资产管理计划
SL3264,西部利得-东方睿德2号资产管理计划
SL3451,德邦基金-鑫利2号资产管理计划
SL3418,创金合信-招商银行-昭正5号资产管理计划
SL3354,兴业财富-兴盛115号单一客户资产管理计划
SL3462,易方达资产穗鑫2号专项资产管理计划
SL3220,安信乾盛东营广泽专项资管管理计划
SL3583,长城嘉信宁北二号专项资产管理计划
SL3558,中信建投基金合晟66号债券分级资产管理计划
SL3030,鑫沅资产鑫梅花270号专项资产管理计划
SL3582,国联安-盛世源量化中性阿尔法8号二期资产管理计划
SL3534,大成创新资本管理有限公司-景丰17号专项资产管理计划
SL3531,财通基金-富春定增宝利36号资产管理计划
SL3361,北信瑞丰基金丰盈11号资产管理计划
SL3384,招商财富-招商银行-招金财惠3号资产管理计划
SL3482,银河资本莞银二号专项资产管理计划
SL3227,安信乾盛东营汇广专项资产管理计划
SL3459,天治聚天分级1号资产管理计划
SL2714,新华富时聚鑫4号专项资产管理计划
SL2750,金元百利包融通【39】号专项资产管理计划
SL2803,德邦创新资本？浙商2号专项资产管理计划
S93338,创金合信金睿25号特定客户资产管理计划
SL2897,长城嘉信平安宜居幸福万象1号专项资产管理计划
SL2806,稳中求进之融通资本-博金3号资产管理计划
SL2360,长安资产-浙商8号委托贷款专项资产管理计划
SL2607,搏股通金40号一期（耀之）债券资产管理计划
SL2763,天弘-花样年1号资产管理计划
SL2633,交银施罗德江门融和收益增强资产管理计划
S99037,大成创新资本景新19号专项资产管理计划
SL2887,鑫沅资产鑫梅花101号专项资产管理计划
SL2374,易方达资产广融12号资产管理计划
SL2561,红塔资产兴盛6号专项资产管理计划
﻿SL2881,新华富时荣尊1号专项资产管理计划
SL2865,鑫沅资产金梅花91号专项资产管理计划
SL2738,华富资管嘉信松山专项资产管理计划
SL2882,易方达资产坤安置业专项资产管理计划
SL2962,安信基金稳盈聚信资产管理计划
SL2828,招商财富睿和2号专项资产管理计划
SL2717,永赢资产-东吴四期专项资产管理计划
SL2899,财通基金-浦汇1号资产管理计划
SL2895,财通基金-富春金汇瑞合5号资产管理计划
SL2926,招商财富-招商银行-金源恒裕2号专项资产管理计划
SL2807,中加丰益10号债券分级资产管理计划
